sofifa_id,short_name,overall,potential,value_eur,wage_eur,club_name,league_name,Year
221656,E. Miller,59,64,100000,2000,Club de Foot Montréal,USA Major League Soccer,2015
221709,T. Thompson,59,71,120000,2000,San Jose Earthquakes,USA Major League Soccer,2015
221768,J. Zwischenbrugger,59,64,130000,3000,SC Rheindorf Altach,Austrian Football Bundesliga,2015
221789,Kwon Wan Gyu,59,65,100000,2000,Gyeongnam FC,Korean K League 1,2015
221885,P. Seguin,59,68,80000,3000,VfL Wolfsburg,German 1. Bundesliga,2015
221985,N. Datković,59,69,100000,2000,Spezia,Italian Serie B,2015
222206,J. Correa,59,64,130000,2000,SC Bastia,French Ligue 1,2015
222215,P. Strand,59,64,110000,2000,Sogndal Fotball,Norwegian Eliteserien,2015
222262,C. Dessers,59,66,120000,2000,Sporting Lokeren,Belgian Jupiler Pro League,2015
222475,M. Thorsby,59,74,120000,2000,SC Heerenveen,Holland Eredivisie,2015
222493,M. Friedrich,59,75,90000,2000,FC Schalke 04,German 1. Bundesliga,2015
222501,T. Castagne,59,68,90000,2000,KRC Genk,Belgian Jupiler Pro League,2015
222773,L. Zander,59,75,90000,2000,SV Werder Bremen,German 1. Bundesliga,2015
222836,R. Ledson,59,80,100000,2000,Everton,English Premier League,2015
223030,A. Kara,59,71,90000,2000,Eskişehirspor,Turkish Süper Lig,2015
223061,F. Cervi,59,64,130000,2000,Rosario Central,Argentina Primera División,2015
223072,C. Báez,59,64,130000,3000,Deportes Iquique,Chilian Campeonato Nacional,2015
223085,L. Berry,59,62,120000,2000,Barnsley,English League One,2015
223240,G. Bettini,59,64,100000,2000,Club Atlético Banfield,Argentina Primera División,2015
223381,M. Demetriou,59,64,130000,2000,Shrewsbury Town,English League Two,2015
223426,B. Zech,59,64,120000,3000,SC Rheindorf Altach,Austrian Football Bundesliga,2015
223510,A. Mendy,59,71,130000,2000,Nîmes Olympique,French Ligue 2,2015
223581,J. Iglesias,59,64,150000,3000,AS Nancy Lorraine,French Ligue 2,2015
223663,B. Spittal,59,74,120000,2000,Dundee United,Scottish Premiership,2015
223670,M. Egho,59,67,130000,2000,FC Flyeralarm Admira,Austrian Football Bundesliga,2015
223724,S. Lainer,59,66,100000,2000,SV Ried,Austrian Football Bundesliga,2015
223756,M. Schulz,59,77,90000,2000,Borussia Mönchengladbach,German 1. Bundesliga,2015
223853,Agus,59,65,90000,2000,CE Sabadell FC,Spanish Segunda División,2015
223899,S. Jacob,59,67,130000,2000,1. FC Kaiserslautern,German 2. Bundesliga,2015
224009,E. Godswill,59,63,90000,2000,FC Barcelona B,Spanish Segunda División,2015
224045,Juan Muñoz,59,67,120000,2000,Sevilla FC,Spain Primera Division,2015
224057,A. Farías,59,62,160000,3000,Club Atlético Banfield,Argentina Primera División,2015
224115,Ricardinho,59,66,120000,2000,Gil Vicente FC,Portuguese Liga ZON SAGRES,2015
224422,J. Boga,59,80,120000,2000,Chelsea,English Premier League,2015
224574,O. Pineda,59,64,100000,2000,Gallos Blancos de Querétaro,Mexican Liga MX,2015
224591,Y. Bodiger,59,67,80000,2000,Toulouse Football Club,French Ligue 1,2015
224841,K. Diks,59,70,90000,2000,Vitesse,Holland Eredivisie,2015
224874,A. Pellegrino,59,64,160000,4000,Lillestrøm SK,Norwegian Eliteserien,2015
225193,Mikel Merino,59,65,100000,2000,CA Osasuna,Spanish Segunda División,2015
225204,Guti,59,65,100000,2000,Real Zaragoza,Spanish Segunda División,2015
225279,C. McGrandles,59,73,100000,2000,Norwich City,English League Championship,2015
2702,K. Ellison,58,58,40000,2000,Morecambe,English League Two,2015
140300,P. Cherrie,58,58,130000,2000,Dundalk FC,Rep. Ireland Airtricity League,2015
178143,E. Birniçan,58,61,140000,3000,Gaziantepspor,Turkish Süper Lig,2015
178310,S. Iacoponi,58,59,130000,2000,Virtus Entella Chiavari,Italian Serie B,2015
182156,G. Bolger,58,62,150000,3000,St. Patrick's Athletic,Rep. Ireland Airtricity League,2015
184013,M. Bartley,58,59,160000,3000,Leyton Orient,English League One,2015
184980,I. Bermingham,58,62,140000,3000,St. Patrick's Athletic,Rep. Ireland Airtricity League,2015
185018,J. Fontaine,58,64,130000,3000,Le Havre AC,French Ligue 2,2015
185256,J. Hoffman,58,60,140000,3000,Melbourne City FC,Australian Hyundai A-League,2015
186449,L. Kelly,58,62,150000,3000,Oldham Athletic,English League One,2015
186838,G. Doherty,58,58,110000,2000,Derry City,Rep. Ireland Airtricity League,2015
187144,Jo Soo Hyuk,58,59,130000,3000,Incheon United FC,Korean K League 1,2015
189924,B. Rymaniak,58,64,130000,3000,Cracovia,Polish T-Mobile Ekstraklasa,2015
190061,S. Deana,58,65,130000,3000,FC Sion,Swiss Super League,2015
190179,D. Cornell,58,66,120000,3000,Swansea City,English Premier League,2015
191684,Jung San,58,62,140000,3000,Seongnam FC,Korean K League 1,2015
191685,Kim Keun Bae,58,58,130000,3000,Sangju Sangmu FC,Korean K League 1,2015
192070,J. Baffo,58,68,100000,2000,Halmstads BK,Swedish Allsvenskan,2015
193013,J. Shea,58,65,120000,2000,AFC Wimbledon,English League Two,2015
193627,N. Clark,58,64,150000,4000,Rangers FC,Scottish Championship,2015
194791,R. Murray,58,64,130000,2000,Notts County,English League One,2015
194907,K. Kanak,58,63,130000,3000,Eskişehirspor,Turkish Süper Lig,2015
195013,J. Dunleavy,58,64,100000,2000,Cork City,Rep. Ireland Airtricity League,2015
198039,M. Gillespie,58,64,100000,2000,Carlisle United,English League Two,2015
199234,S. Stangl,58,64,100000,4000,SK Rapid Wien,Austrian Football Bundesliga,2015
199347,T. Beermann,58,62,120000,2000,1. FC Heidenheim 1846,German 2. Bundesliga,2015
199747,J. Lauridsen,58,65,120000,3000,FC Midtjylland,Danish Superliga,2015
199908,F. Brown Forbes,58,64,100000,2000,FC Ufa,Russian Premier League,2015
200524,N. Maripuu,58,64,120000,4000,AIK,Swedish Allsvenskan,2015
200744,R. Watson,58,66,130000,2000,Northampton Town,English League Two,2015
200746,J. Lundstram,58,70,120000,2000,Blackpool,English League Championship,2015
200895,J. Morris,58,65,120000,2000,Fleetwood Town,English League One,2015
201212,A. Thompson,58,66,100000,2000,Southend United,English League Two,2015
201240,T. Barkhuizen,58,68,130000,2000,Blackpool,English League Championship,2015
201447,S. Lletget,58,64,120000,2000,West Ham United,English Premier League,2015
201467,B. Gartland,58,59,130000,3000,Dundalk FC,Rep. Ireland Airtricity League,2015
202079,D. Blazevic,58,66,100000,2000,IF Brommapojkarna,Swedish Allsvenskan,2015
202663,D. Horgan,58,65,120000,2000,Dundalk FC,Rep. Ireland Airtricity League,2015
202697,J. Stephens,58,64,100000,2000,Swindon Town,English League One,2015
202778,E. Özbir,58,64,130000,2000,Kasimpaşa SK,Turkish Süper Lig,2015
202799,J. Graham,58,76,110000,2000,Aston Villa,English Premier League,2015
202949,Kim Jun Yub,58,61,160000,3000,Gyeongnam FC,Korean K League 1,2015
203175,L. Burge,58,65,100000,2000,Coventry City,English League One,2015
203849,C. Cropper,58,64,100000,2000,Southampton,English Premier League,2015
204217,C. Wyke,58,67,130000,2000,Hartlepool United,English League Two,2015
204233,C. Musonda,58,75,120000,2000,Chelsea,English Premier League,2015
204787,C. McHugh,58,67,100000,2000,Plymouth Argyle,English League Two,2015
204790,S. Auer,58,65,120000,3000,FC Flyeralarm Admira,Austrian Football Bundesliga,2015
204846,J. Blackman,58,69,100000,2000,Middlesbrough,English League Championship,2015
205159,C. Raglan,58,66,100000,2000,Chesterfield,English League One,2015
205589,C. Thompson,58,67,120000,2000,Notts County,English League One,2015
205956,C. Dunne,58,68,100000,2000,Blackpool,English League Championship,2015
205965,S. Ristovski,58,63,120000,2000,Parma,Italian Serie A,2015
206085,J. Murphy,58,72,110000,2000,Norwich City,English League Championship,2015
206134,D. Cole,58,76,120000,2000,Barnsley,English League One,2015
206147,M. Antonsson,58,64,150000,3000,Halmstads BK,Swedish Allsvenskan,2015
206307,J. Frick,58,68,100000,4000,Olympique Lyonnais,French Ligue 1,2015
206430,J. Pigott,58,63,130000,2000,Newport County,English League Two,2015
206518,C. Robinson,58,77,120000,2000,Aston Villa,English Premier League,2015
206562,L. Thompson,58,66,110000,2000,Swindon Town,English League One,2015
206598,D. Berntsen,58,68,120000,2000,FK Bodø/Glimt,Norwegian Eliteserien,2015
207616,A. Webster,58,66,90000,2000,Portsmouth,English League Two,2015
207806,B. Dickenson,58,65,120000,2000,Gillingham,English League One,2015
207954,B. Behrendt,58,66,90000,4000,SK Rapid Wien,Austrian Football Bundesliga,2015
208063,Ju Se Jong,58,63,130000,3000,Busan IPark,Korean K League 1,2015
208111,S. Sandberg,58,67,100000,2000,BK Häcken,Swedish Allsvenskan,2015
208188,J. Guthrie,58,67,100000,2000,Crewe Alexandra,English League One,2015
208480,T. Chow,58,68,120000,2000,Wigan Athletic,English League Championship,2015
208540,A. Schoenfeld,58,61,160000,4000,Columbus Crew,USA Major League Soccer,2015
208614,A. Uryga,58,67,90000,3000,Wisła Kraków,Polish T-Mobile Ekstraklasa,2015
208679,R. Himmelmann,58,63,140000,3000,FC St. Pauli,German 2. Bundesliga,2015
208776,F. Stritzel,58,72,100000,2000,Karlsruher SC,German 2. Bundesliga,2015
209315,D. Butler,58,69,90000,2000,Portsmouth,English League Two,2015
209368,J. Powell,58,69,120000,2000,Millwall,English League Championship,2015
209526,S. Kavanagh,58,65,100000,2000,Fulham,English League Championship,2015
209565,M. Al Fuhaid,58,61,110000,3000,Al Fateh,Saudi Abdul L. Jameel League,2015
210029,J. Rafferty,58,62,100000,2000,Rochdale,English League One,2015
210352,S. Kelly,58,69,100000,2000,St. Mirren,Scottish Premiership,2015
210392,R. McLaughlin,58,73,90000,3000,Liverpool,English Premier League,2015
210832,M. Branderhorst,58,66,100000,2000,Willem II,Holland Eredivisie,2015
210926,A. Ateef,58,63,120000,4000,Al Hilal,Saudi Abdul L. Jameel League,2015
211033,L. García,58,68,100000,2000,Gallos Blancos de Querétaro,Mexican Liga MX,2015
211074,A. Ortíz,58,62,100000,2000,Club León,Mexican Liga MX,2015
211144,C. McFadzean,58,70,120000,2000,Burton Albion,English League Two,2015
211258,H. Al Nahed,58,59,140000,5000,Al Ittihad,Saudi Abdul L. Jameel League,2015
211365,E. Hestad,58,72,110000,3000,Molde FK,Norwegian Eliteserien,2015
211513,T. Lawrence,58,63,120000,2000,Leicester City,English Premier League,2015
211536,M. O'Hara,58,70,90000,2000,Kilmarnock,Scottish Premiership,2015
211595,G. Evans,58,67,110000,3000,Manchester City,English Premier League,2015
211717,L. Fenton,58,64,100000,2000,Wellington Phoenix,Australian Hyundai A-League,2015
211793,J. Donachie,58,64,100000,4000,Brisbane Roar,Australian Hyundai A-League,2015
211927,Kwon Chang Hoon,58,68,130000,3000,Suwon Samsung Bluewings,Korean K League 1,2015
211928,D. Gape,58,70,110000,2000,Southampton,English Premier League,2015
211953,R. Vollath,58,63,130000,3000,Karlsruher SC,German 2. Bundesliga,2015
212065,Jeong Dong Ho,58,65,130000,3000,Ulsan Hyundai FC,Korean K League 1,2015
212121,J. Vanlerberghe,58,71,100000,2000,KV Mechelen,Belgian Jupiler Pro League,2015
212137,A. Vindheim,58,70,90000,2000,SK Brann,Norwegian Eliteserien,2015
212228,I. Toney,58,66,120000,2000,Northampton Town,English League Two,2015
212428,A. Niane,58,64,130000,2000,FC Nantes,French Ligue 1,2015
212438,Kim Dae Kyung,58,64,130000,3000,Suwon Samsung Bluewings,Korean K League 1,2015
212467,H. Marín,58,68,100000,4000,Club Deportivo Guadalajara,Mexican Liga MX,2015
212830,A. Mabil,58,68,120000,2000,Adelaide United,Australian Hyundai A-League,2015
212923,S. Galloway,58,64,90000,3000,Melbourne Victory,Australian Hyundai A-League,2015
213147,J. Allen,58,65,120000,2000,Rochdale,English League One,2015
213302,I. Tajouri Shradi,58,67,120000,2000,SC Rheindorf Altach,Austrian Football Bundesliga,2015
213327,A. Jovanović,58,61,130000,3000,Jeju United FC,Korean K League 1,2015
213376,J. Hanson,58,67,90000,2000,Derby County,English League Championship,2015
213449,P. Stolarski,58,72,90000,2000,Lechia Gdańsk,Polish T-Mobile Ekstraklasa,2015
213536,M. Crépeau,58,67,100000,2000,Club de Foot Montréal,USA Major League Soccer,2015
213614,S. Gustafson,58,68,120000,2000,BK Häcken,Swedish Allsvenskan,2015
213661,A. Christensen,58,67,90000,2000,Chelsea,English Premier League,2015
213839,B. Guillaume,58,66,120000,2000,Racing Club de Lens,French Ligue 1,2015
213855,M. Flis,58,66,100000,2000,GKS Bełchatów,Polish T-Mobile Ekstraklasa,2015
213889,R. Haynes,58,74,90000,2000,Coventry City,English League One,2015
213933,L. Wahlqvist,58,74,90000,2000,IFK Norrköping,Swedish Allsvenskan,2015
214414,R. Ureña,58,67,120000,2000,Club de Deportes Cobresal,Chilian Campeonato Nacional,2015
214497,A. Ricaurte,58,65,120000,2000,Rionegro Águilas,Colombian Liga Postobón,2015
214944,Gerard,58,66,110000,2000,FC Barcelona B,Spanish Segunda División,2015
214979,J. Musso,58,68,100000,3000,Racing Club,Argentina Primera División,2015
215052,L. Kruspzky,58,65,100000,2000,Atlético de Rafaela,Argentina Primera División,2015
215084,B. Héry,58,64,120000,2000,Rochdale,English League One,2015
215168,J. Garro,58,62,130000,2000,Godoy Cruz,Argentina Primera División,2015
215368,R. Ranftl,58,67,100000,2000,SC Magna Wiener Neustadt,Austrian Football Bundesliga,2015
215574,E. Rakip,58,68,100000,2000,Malmö FF,Swedish Allsvenskan,2015
215755,F. Černych,58,64,150000,3000,Górnik Łęczna,Polish T-Mobile Ekstraklasa,2015
215969,L. Dos Santos,58,63,100000,2000,En Avant de Guingamp,French Ligue 1,2015
216183,S. Handle,58,66,100000,2000,SV Grödig,Austrian Football Bundesliga,2015
216258,I. Bebou,58,69,130000,2000,Fortuna Düsseldorf,German 2. Bundesliga,2015
216260,F. Kaufmann,58,65,120000,2000,VfR Aalen,German 2. Bundesliga,2015
216265,U. Ikpeazu,58,72,120000,2000,Watford,English League Championship,2015
216286,J. Andersen,58,64,120000,2000,Esbjerg fB,Danish Superliga,2015
216320,S. Fofana,58,80,110000,3000,Manchester City,English Premier League,2015
216463,H. Sakhi,58,72,100000,2000,La Berrichonne de Châteauroux,French Ligue 2,2015
216501,C. Stanko,58,70,90000,2000,Sport-Club Freiburg,German 1. Bundesliga,2015
216549,A. Sørloth,58,70,120000,2000,Rosenborg BK,Norwegian Eliteserien,2015
216643,L. Dubois,58,69,90000,2000,FC Nantes,French Ligue 1,2015
218880,S. Marreh,58,67,80000,2000,Granada CF,Spain Primera Division,2015
219259,R. Brown,58,72,100000,2000,Notts County,English League One,2015
219661,P. Jaroszyński,58,64,90000,2000,Cracovia,Polish T-Mobile Ekstraklasa,2015
219979,J. Bikel,58,72,80000,2000,SC Heerenveen,Holland Eredivisie,2015
220090,R. Rossi Branco,58,62,120000,3000,Swindon Town,English League One,2015
220407,M. Dúbravka,58,61,140000,3000,Esbjerg fB,Danish Superliga,2015
220440,C. Lenglet,58,67,90000,2000,AS Nancy Lorraine,French Ligue 2,2015
220475,A. Grassi,58,71,110000,2000,Atalanta,Italian Serie A,2015
220710,H. Wilson,58,72,120000,2000,Liverpool,English Premier League,2015
220821,C. Starfelt,58,64,90000,2000,IF Brommapojkarna,Swedish Allsvenskan,2015
220826,L. Vásquez,58,63,90000,2000,Patriotas Boyacá FC,Colombian Liga Postobón,2015
220831,M. Malsa,58,62,100000,2000,FC Sochaux-Montbéliard,French Ligue 2,2015
220881,V. Sulejmani,58,74,100000,2000,Hannover 96,German 1. Bundesliga,2015
220940,C. Brannagan,58,70,120000,2000,Liverpool,English Premier League,2015
221053,E. Gómez,58,67,100000,2000,Rosario Central,Argentina Primera División,2015
221168,D. Kownacki,58,77,120000,2000,Lech Poznań,Polish T-Mobile Ekstraklasa,2015
221556,O. Mfulu,58,66,90000,2000,Stade de Reims,French Ligue 1,2015
221618,L. Mousset,58,65,120000,2000,Le Havre AC,French Ligue 2,2015
221652,Sergio,58,63,100000,2000,AD Alcorcón,Spanish Segunda División,2015
221791,R. Kurzawa,58,64,130000,2000,Górnik Zabrze,Polish T-Mobile Ekstraklasa,2015
221867,J. Stobbs,58,75,100000,2000,Sheffield Wednesday,English League Championship,2015
221919,A. Zeneli,58,68,110000,3000,IF Elfsborg,Swedish Allsvenskan,2015
222116,J. Ramírez,58,71,120000,2000,Club Deportivo Guadalajara,Mexican Liga MX,2015
222472,D. Granli,58,67,100000,2000,Stabæk Fotball,Norwegian Eliteserien,2015
222528,L. Gooch,58,72,120000,2000,Sunderland,English Premier League,2015
222572,Iván Villar,58,62,90000,2000,RC Celta de Vigo,Spain Primera Division,2015
222590,M. Manotas,58,67,120000,2000,Uniautónoma FC,Colombian Liga Postobón,2015
222724,M. Benson,58,72,100000,2000,Lierse SK,Belgian Jupiler Pro League,2015
222864,J. Rose,58,64,90000,2000,West Bromwich Albion,English Premier League,2015
222970,E. Oztumer,58,64,150000,3000,Peterborough United,English League One,2015
223018,T. Ünlü,58,62,130000,3000,İttifak Holding Konyaspor,Turkish Süper Lig,2015
223041,E. Ersu,58,68,100000,3000,Fenerbahçe SK,Turkish Süper Lig,2015
223045,U. Çiftçi,58,66,100000,2000,Gençlerbirliği SK,Turkish Süper Lig,2015
223080,H. Dunk,58,62,130000,2000,Cambridge United,English League Two,2015
223095,F. Palacios Martínez,58,75,120000,2000,RB Leipzig,German 2. Bundesliga,2015
223175,O. Kocuk,58,70,90000,2000,Bursaspor,Turkish Süper Lig,2015
223249,G. Arias,58,62,140000,2000,Defensa y Justicia,Argentina Primera División,2015
223357,W. Kaptoum,58,80,80000,2000,FC Barcelona B,Spanish Segunda División,2015
223458,R. Mirzov,58,63,120000,2000,Torpedo Moscow,Russian Premier League,2015
223511,I. Chebake,58,61,130000,3000,Le Havre AC,French Ligue 2,2015
223597,R. Aguilar,58,63,100000,2000,AJ Auxerre,French Ligue 2,2015
223638,D. Boldor,58,74,90000,2000,Pescara,Italian Serie B,2015
223686,T. Wellenreuther,58,75,90000,2000,FC Schalke 04,German 1. Bundesliga,2015
223709,A. Vural,58,63,120000,3000,Eskişehirspor,Turkish Süper Lig,2015
223751,G. Jung,58,71,80000,2000,Hamburger SV,German 1. Bundesliga,2015
223755,M. Ritter,58,72,120000,2000,Borussia Mönchengladbach,German 1. Bundesliga,2015
223934,B. Yardımcı,58,66,100000,2000,Gaziantepspor,Turkish Süper Lig,2015
224041,M. Schwäbe,58,73,90000,2000,TSG Hoffenheim,German 1. Bundesliga,2015
224198,K. Hafez,58,69,90000,2000,Lierse SK,Belgian Jupiler Pro League,2015
224311,F. Børsting,58,64,110000,3000,Aalborg BK,Danish Superliga,2015
224324,O. Zawada,58,72,120000,2000,VfL Wolfsburg,German 1. Bundesliga,2015
224337,M. Orihuela,58,64,120000,4000,Estudiantes de La Plata,Argentina Primera División,2015
224510,W. Bou,58,65,130000,2000,Gimnasia y Esgrima La Plata,Argentina Primera División,2015
224890,Cardoso,58,63,120000,3000,Deportivo de La Coruña,Spain Primera Division,2015
224962,M. Alkuwaykibi,58,62,120000,2000,Al Orobah,Saudi Abdul L. Jameel League,2015
225018,F. Andone,58,65,130000,2000,Córdoba CF,Spain Primera Division,2015
225084,N. Dekoké,58,67,100000,3000,AS Saint-Étienne,French Ligue 1,2015
225106,Jorge,58,64,90000,2000,CD Tenerife,Spanish Segunda División,2015
225126,E. Skhiri,58,63,110000,2000,Montpellier Hérault SC,French Ligue 1,2015
225187,P. van Amersfoort,58,72,120000,2000,SC Heerenveen,Holland Eredivisie,2015
225395,Ezkieta,58,66,90000,2000,CA Osasuna,Spanish Segunda División,2015
225396,B. Ampuero,58,63,100000,2000,CD Antofagasta,Chilian Campeonato Nacional,2015
225530,O. Oularé,58,68,120000,2000,Club Brugge KV,Belgian Jupiler Pro League,2015
19541,G. Morris,57,57,130000,2000,Gillingham,English League One,2015
138431,R. Brush,57,57,140000,2000,Sligo Rovers,Rep. Ireland Airtricity League,2015
157190,J. Russell,57,57,130000,2000,Sligo Rovers,Rep. Ireland Airtricity League,2015
165441,J. Taylor,57,59,150000,2000,Cheltenham Town,English League Two,2015
176849,P. Gibaud,57,62,140000,3000,FC Sochaux-Montbéliard,French Ligue 2,2015
181725,G. Deegan,57,62,160000,2000,Southend United,English League Two,2015
182681,C. Daniel,57,60,160000,2000,Port Vale,English League One,2015
184282,R. Lainton,57,63,130000,2000,Bury,English League Two,2015
187782,S. Conneely,57,60,130000,3000,Sligo Rovers,Rep. Ireland Airtricity League,2015
189331,G. Taylor,57,61,130000,2000,Cambridge United,English League Two,2015
190031,D. Massey,57,60,140000,3000,Dundalk FC,Rep. Ireland Airtricity League,2015
190962,T. Aldred,57,63,120000,2000,Accrington Stanley,English League Two,2015
198132,D. Oberhauser,57,64,120000,3000,FC Metz,French Ligue 1,2015
198543,A. Greene,57,64,160000,3000,St. Patrick's Athletic,Rep. Ireland Airtricity League,2015
198841,Jonathan De Amo,57,63,130000,3000,RC Celta de Vigo,Spain Primera Division,2015
199014,D. McMillan,57,60,170000,3000,Dundalk FC,Rep. Ireland Airtricity League,2015
199021,K. Ward,57,60,130000,3000,Dundalk FC,Rep. Ireland Airtricity League,2015
199769,M. Potzmann,57,65,100000,2000,SV Grödig,Austrian Football Bundesliga,2015
200667,M. Power,57,64,120000,2000,Tranmere Rovers,English League Two,2015
201484,P. McEleney,57,67,120000,2000,Derry City,Rep. Ireland Airtricity League,2015
202810,S. McDermott,57,66,100000,2000,Sandnes Ulf,Norwegian Eliteserien,2015
202925,C. Kouakou,57,68,120000,2000,IF Brommapojkarna,Swedish Allsvenskan,2015
203145,G. Taft,57,62,100000,2000,Burton Albion,English League Two,2015
203189,V. Ljung,57,64,120000,3000,Halmstads BK,Swedish Allsvenskan,2015
203210,Y. Songo'o,57,61,100000,2000,Blackburn Rovers,English League Championship,2015
203415,J. Reeves,57,67,120000,2000,Swindon Town,English League One,2015
203416,L. Norris,57,64,130000,2000,Gillingham,English League One,2015
203424,E. Whitehouse,57,68,120000,2000,Notts County,English League One,2015
203570,S. Dallas,57,62,130000,3000,Brentford,English League Championship,2015
203841,N. Pope,57,64,100000,2000,Charlton Athletic,English League Championship,2015
204334,I. Gelios,57,66,100000,2000,FC Augsburg,German 1. Bundesliga,2015
204499,R. Inniss,57,74,90000,2000,Crystal Palace,English Premier League,2015
204502,M. Ingram,57,66,100000,2000,Wycombe Wanderers,English League Two,2015
204722,Choi Jong Hwan,57,61,140000,3000,Incheon United FC,Korean K League 1,2015
204850,T. Nguen,57,69,130000,2000,Strømsgodset IF,Norwegian Eliteserien,2015
205346,R. Fredericks,57,66,100000,2000,Middlesbrough,English League Championship,2015
205352,J. Archer,57,64,100000,2000,Northampton Town,English League Two,2015
205361,L. O'Neil,57,65,90000,2000,West Bromwich Albion,English Premier League,2015
205378,B. Valette,57,68,100000,3000,AS Saint-Étienne,French Ligue 1,2015
207828,C. Stockton,57,67,130000,2000,Tranmere Rovers,English League Two,2015
207998,D. Ward,57,65,100000,3000,Liverpool,English Premier League,2015
208364,Clinton Mata,57,65,130000,2000,Royal Charleroi S.C.,Belgian Jupiler Pro League,2015
208581,Z. Bytyqi,57,70,120000,2000,Sandnes Ulf,Norwegian Eliteserien,2015
208771,G. Buckley,57,65,120000,2000,Cork City,Rep. Ireland Airtricity League,2015
208842,C. Dibble,57,67,100000,2000,Barnsley,English League One,2015
208992,S. Alqumayzi,57,64,100000,4000,Al Ittihad,Saudi Abdul L. Jameel League,2015
209166,M. Malaika,57,57,140000,3000,Hajer,Saudi Abdul L. Jameel League,2015
209169,H. Shuwaish,57,62,140000,3000,Hajer,Saudi Abdul L. Jameel League,2015
209254,R. Willmott,57,62,130000,2000,Newport County,English League Two,2015
209840,J. Jeanvier,57,64,100000,2000,Royal Excel Mouscron,Belgian Jupiler Pro League,2015
210108,E. Lee,57,70,120000,2000,West Ham United,English Premier League,2015
210482,S. Piesinger,57,65,90000,2000,SK Sturm Graz,Austrian Football Bundesliga,2015
210635,K. Hause,57,66,90000,2000,Gillingham,English League One,2015
210901,F. Al Johani,57,60,130000,2000,Al Raed,Saudi Abdul L. Jameel League,2015
210966,Z. Francis-Angol,57,67,120000,2000,Motherwell,Scottish Premiership,2015
211057,Pablo Valcarce,57,64,120000,2000,CD Numancia,Spanish Segunda División,2015
211166,J. Whatmough,57,64,90000,2000,Portsmouth,English League Two,2015
211211,Caye Quintana,57,63,130000,2000,RC Recreativo de Huelva,Spanish Segunda División,2015
211221,M. Boyle,57,67,130000,2000,Dundee FC,Scottish Premiership,2015
211245,M. Cebula,57,65,100000,2000,Korona Kielce,Polish T-Mobile Ekstraklasa,2015
212075,A. Nabbout,57,62,130000,4000,Melbourne Victory,Australian Hyundai A-League,2015
212187,P. Max,57,68,100000,2000,Karlsruher SC,German 2. Bundesliga,2015
212255,S. Mohlin,57,67,90000,2000,Malmö FF,Swedish Allsvenskan,2015
212601,C. Malele,57,71,130000,2000,Virtus Entella Chiavari,Italian Serie B,2015
212625,D. Kinsombi,57,69,90000,2000,Eintracht Frankfurt,German 1. Bundesliga,2015
212683,J. Matt,57,65,150000,2000,Fleetwood Town,English League One,2015
212782,H. Boateng,57,76,80000,2000,Crystal Palace,English Premier League,2015
212939,D. Douline,57,66,90000,2000,Évian Thonon Gaillard FC,French Ligue 1,2015
213063,Rober Suarez,57,69,90000,3000,Deportivo de La Coruña,Spain Primera Division,2015
213152,C. Morris,57,67,120000,2000,Oxford United,English League Two,2015
213209,K. Acosta,57,63,90000,2000,FC Dallas,USA Major League Soccer,2015
213488,D. De Silva,57,73,120000,2000,Perth Glory,Australian Hyundai A-League,2015
213719,A. Kann,57,61,120000,3000,Chicago Fire Football Club,USA Major League Soccer,2015
213725,L. Phiri,57,67,80000,3000,Brøndby IF,Danish Superliga,2015
213901,A. Madu,57,63,100000,3000,Al Nassr,Saudi Abdul L. Jameel League,2015
214035,J. Martínez,57,68,100000,2000,Envigado FC,Colombian Liga Postobón,2015
214088,C. Dawson,57,74,90000,2000,Sheffield Wednesday,English League Championship,2015
214876,J. Marriott,57,66,120000,2000,Carlisle United,English League Two,2015
215373,S. Coopman,57,72,120000,4000,Club Brugge KV,Belgian Jupiler Pro League,2015
215408,A. Chapman,57,62,130000,2000,Chesterfield,English League One,2015
215437,D. Fisher,57,68,100000,3000,Celtic,Scottish Premiership,2015
215817,D. Islamovic,57,68,130000,2000,FC Groningen,Holland Eredivisie,2015
215938,M. Hende,57,64,130000,3000,FC Vestsjælland,Danish Superliga,2015
216218,L. Shankland,57,69,120000,2000,Aberdeen,Scottish Premiership,2015
216245,L. Cárdenas,57,67,100000,3000,CF Monterrey,Mexican Liga MX,2015
216264,J. Dixon,57,68,100000,2000,Sunderland,English Premier League,2015
216268,D. Watmore,57,69,130000,2000,Sunderland,English Premier League,2015
216275,P. Mwene,57,69,100000,2000,VfB Stuttgart,German 1. Bundesliga,2015
216394,G. Burón,57,67,100000,3000,Club América,Mexican Liga MX,2015
216464,A. Browne,57,68,110000,2000,Preston North End,English League One,2015
216633,Ö. Kristinsson,57,61,140000,3000,Randers FC,Danish Superliga,2015
217606,E. Boateng,57,70,120000,3000,Helsingborgs IF,Swedish Allsvenskan,2015
217730,S. Zwierschitz,57,64,120000,3000,FC Flyeralarm Admira,Austrian Football Bundesliga,2015
217813,G. Lajud,57,71,100000,2000,Club Tijuana,Mexican Liga MX,2015
217998,C. Arango,57,64,120000,2000,Envigado FC,Colombian Liga Postobón,2015
218311,J. Dossou,57,64,130000,4000,FC Red Bull Salzburg,Austrian Football Bundesliga,2015
218576,W. Aimson,57,68,100000,2000,Hull City,English Premier League,2015
